business_id,business_name,business_time
042E0117,旅客检索清空按钮,2024-04-01 11:57:31.190
042E0117,旅客检索清空按钮,2024-04-01 11:57:33.653
042E0115,旅客提取页签检索按钮,2024-04-01 11:57:35.317
042E0112,列表切换旅客,2024-04-01 11:57:43.214
040O0200,值机页面加载,2024-04-01 11:57:44.598
040O0211,点击座位图刷新,2024-04-01 11:57:45.140
040O0204,旅客处理按钮,2024-04-01 11:57:49.545
040O0204,旅客处理按钮,2024-04-01 11:57:53.192
042E0121,从其他页面返回检索页刷新,2024-04-01 11:58:14.283
042E0117,旅客检索清空按钮,2024-04-01 11:58:14.532
042E0117,旅客检索清空按钮,2024-04-01 11:58:16.996
042E0115,旅客提取页签检索按钮,2024-04-01 11:58:19.199
040O0200,值机页面加载,2024-04-01 11:58:20.822
040O0211,点击座位图刷新,2024-04-01 11:58:21.286
040O0204,旅客处理按钮,2024-04-01 11:58:26.164
040O0204,旅客处理按钮,2024-04-01 11:58:32.166
042E0121,从其他页面返回检索页刷新,2024-04-01 11:58:51.139
042E0117,旅客检索清空按钮,2024-04-01 11:58:51.364
042E0117,旅客检索清空按钮,2024-04-01 11:58:51.670
042E0117,旅客检索清空按钮,2024-04-01 11:58:51.845
042E0117,旅客检索清空按钮,2024-04-01 11:58:52.028
042E0115,旅客提取页签检索按钮,2024-04-01 11:58:57.343
042E0115,旅客提取页签检索按钮,2024-04-01 11:59:02.231
042E0118,序号输入框选中旅客,2024-04-01 11:59:03.559
042E0115,旅客提取页签检索按钮,2024-04-01 11:59:05.295
042E0118,序号输入框选中旅客,2024-04-01 11:59:06.602
042E0115,旅客提取页签检索按钮,2024-04-01 11:59:10.182
042E0118,序号输入框选中旅客,2024-04-01 11:59:11.527
042E0115,旅客提取页签检索按钮,2024-04-01 11:59:13.236
042E0118,序号输入框选中旅客,2024-04-01 11:59:14.547
042E0189,提取同行人操作,2024-04-01 11:59:14.637
040O0200,值机页面加载,2024-04-01 11:59:22.310
040O0211,点击座位图刷新,2024-04-01 11:59:22.808
040O0204,旅客处理按钮,2024-04-01 11:59:33.337
042E0121,从其他页面返回检索页刷新,2024-04-01 11:59:35.069
040O0200,值机页面加载,2024-04-01 11:59:37.046
040O0211,点击座位图刷新,2024-04-01 11:59:37.544
040O0238,重打登机牌按钮,2024-04-01 11:59:38.294
040O0238,重打登机牌按钮,2024-04-01 11:59:38.695
040O0270,旅客详情按钮,2024-04-01 11:59:40.759
042E0121,从其他页面返回检索页刷新,2024-04-01 11:59:43.420
040O0200,值机页面加载,2024-04-01 11:59:45.382
040O0211,点击座位图刷新,2024-04-01 11:59:45.932
040O0204,旅客处理按钮,2024-04-01 11:59:57.834
040O0210,切换旅客列表,2024-04-01 12:00:20.592
040O0204,旅客处理按钮,2024-04-01 12:00:23.606
040O0210,切换旅客列表,2024-04-01 12:00:58.691
040O0204,旅客处理按钮,2024-04-01 12:01:08.039
040O0210,切换旅客列表,2024-04-01 12:01:52.916
040O0204,旅客处理按钮,2024-04-01 12:02:05.033
042E0121,从其他页面返回检索页刷新,2024-04-01 12:02:46.668
042E0117,旅客检索清空按钮,2024-04-01 12:02:47.815
042E0117,旅客检索清空按钮,2024-04-01 12:02:48.119
042E0117,旅客检索清空按钮,2024-04-01 12:02:49.815
042E0115,旅客提取页签检索按钮,2024-04-01 12:02:56.619
040O0200,值机页面加载,2024-04-01 12:02:58.677
040O0211,点击座位图刷新,2024-04-01 12:02:59.110
040O0204,旅客处理按钮,2024-04-01 12:03:05.591
040O0270,旅客详情按钮,2024-04-01 12:03:07.400
042E0121,从其他页面返回检索页刷新,2024-04-01 12:03:27.895
042E0117,旅客检索清空按钮,2024-04-01 12:03:28.082
042E0117,旅客检索清空按钮,2024-04-01 12:03:28.404
042E0117,旅客检索清空按钮,2024-04-01 12:03:28.577
042E0117,旅客检索清空按钮,2024-04-01 12:03:29.475
042E0117,旅客检索清空按钮,2024-04-01 12:03:29.651
042E0117,旅客检索清空按钮,2024-04-01 12:03:29.820
042E0115,旅客提取页签检索按钮,2024-04-01 12:03:34.664
042E0115,旅客提取页签检索按钮,2024-04-01 12:03:37.712
042E0118,序号输入框选中旅客,2024-04-01 12:03:39.035
040O0200,值机页面加载,2024-04-01 12:03:40.050
040O0211,点击座位图刷新,2024-04-01 12:03:40.501
040O0282,旅客升降舱按钮,2024-04-01 12:03:49.928
040T0111,旅客升降舱-未值机旅客是否同步接收弹框，“是”按钮,2024-04-01 12:04:39.134
040O0200,值机页面加载,2024-04-01 12:04:39.632
042E0121,从其他页面返回检索页刷新,2024-04-01 12:04:56.458
042E0117,旅客检索清空按钮,2024-04-01 12:04:56.845
042E0115,旅客提取页签检索按钮,2024-04-01 12:05:01.571
042E0115,旅客提取页签检索按钮,2024-04-01 12:05:04.640
042E0118,序号输入框选中旅客,2024-04-01 12:05:05.963
040O0200,值机页面加载,2024-04-01 12:05:06.820
040O0211,点击座位图刷新,2024-04-01 12:05:07.285
040O0204,旅客处理按钮,2024-04-01 12:05:15.207
040O0204,旅客处理按钮,2024-04-01 12:05:15.333
042E0121,从其他页面返回检索页刷新,2024-04-01 12:05:30.958
042E0117,旅客检索清空按钮,2024-04-01 12:05:31.268
042E0117,旅客检索清空按钮,2024-04-01 12:05:31.843
042E0117,旅客检索清空按钮,2024-04-01 12:05:33.413
042E0115,旅客提取页签检索按钮,2024-04-01 12:05:36.151
040O0200,值机页面加载,2024-04-01 12:05:37.685
040O0211,点击座位图刷新,2024-04-01 12:05:38.189
040O0282,旅客升降舱按钮,2024-04-01 12:05:39.813
040T0111,旅客升降舱-未值机旅客是否同步接收弹框，“是”按钮,2024-04-01 12:05:43.180
040O0200,值机页面加载,2024-04-01 12:05:43.365
042E0121,从其他页面返回检索页刷新,2024-04-01 12:05:51.842
042E0117,旅客检索清空按钮,2024-04-01 12:05:52.021
042E0117,旅客检索清空按钮,2024-04-01 12:05:52.712
042E0117,旅客检索清空按钮,2024-04-01 12:05:52.901
042E0117,旅客检索清空按钮,2024-04-01 12:05:54.821
042E0115,旅客提取页签检索按钮,2024-04-01 12:05:56.744
042E0141,客票详情按钮,2024-04-01 12:06:00.807
042E0121,从其他页面返回检索页刷新,2024-04-01 12:06:02.156
042E0115,旅客提取页签检索按钮,2024-04-01 12:06:09.103
042E0118,序号输入框选中旅客,2024-04-01 12:06:10.437
042E0141,客票详情按钮,2024-04-01 12:06:24.614
042E0121,从其他页面返回检索页刷新,2024-04-01 12:06:27.410
042E0141,客票详情按钮,2024-04-01 12:06:33.750
042E0121,从其他页面返回检索页刷新,2024-04-01 12:06:44.146
040O0200,值机页面加载,2024-04-01 12:06:56.102
040O0211,点击座位图刷新,2024-04-01 12:06:56.592
040O0204,旅客处理按钮,2024-04-01 12:07:16.903
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-04-01 12:07:19.156
040O0204,旅客处理按钮,2024-04-01 12:07:22.180
040O0204,旅客处理按钮,2024-04-01 12:07:43.428
040O0204,旅客处理按钮,2024-04-01 12:07:43.808
042E0121,从其他页面返回检索页刷新,2024-04-01 12:08:15.146
042E0117,旅客检索清空按钮,2024-04-01 12:08:15.465
042E0117,旅客检索清空按钮,2024-04-01 12:08:15.800
042E0115,旅客提取页签检索按钮,2024-04-01 12:08:16.182
042E0115,旅客提取页签检索按钮,2024-04-01 12:08:19.230
042E0118,序号输入框选中旅客,2024-04-01 12:08:20.555
040O0200,值机页面加载,2024-04-01 12:08:23.445
040O0211,点击座位图刷新,2024-04-01 12:08:23.953
040O0238,重打登机牌按钮,2024-04-01 12:08:24.898
040O0238,重打登机牌按钮,2024-04-01 12:08:25.550
040O0270,旅客详情按钮,2024-04-01 12:08:27.431
040O0204,旅客处理按钮,2024-04-01 12:09:01.912
040O0204,旅客处理按钮,2024-04-01 12:09:34.230
040O0210,切换旅客列表,2024-04-01 12:10:02.405
040O0204,旅客处理按钮,2024-04-01 12:10:05.223
042E0121,从其他页面返回检索页刷新,2024-04-01 12:10:53.514
042E0117,旅客检索清空按钮,2024-04-01 12:10:53.896
042E0117,旅客检索清空按钮,2024-04-01 12:10:54.130
042E0117,旅客检索清空按钮,2024-04-01 12:10:54.342
042E0117,旅客检索清空按钮,2024-04-01 12:10:56.119
042E0115,旅客提取页签检索按钮,2024-04-01 12:10:57.438
040O0200,值机页面加载,2024-04-01 12:10:58.884
040O0211,点击座位图刷新,2024-04-01 12:10:59.320
040O0204,旅客处理按钮,2024-04-01 12:11:02.293
042E0121,从其他页面返回检索页刷新,2024-04-01 12:11:17.194
042E0117,旅客检索清空按钮,2024-04-01 12:11:17.411
042E0117,旅客检索清空按钮,2024-04-01 12:11:18.472
042E0117,旅客检索清空按钮,2024-04-01 12:11:21.923
042E0115,旅客提取页签检索按钮,2024-04-01 12:11:24.530
040O0200,值机页面加载,2024-04-01 12:11:26.213
040O0211,点击座位图刷新,2024-04-01 12:11:26.554
040O0204,旅客处理按钮,2024-04-01 12:11:28.905
040O0204,旅客处理按钮,2024-04-01 12:11:32.358
042E0121,从其他页面返回检索页刷新,2024-04-01 12:11:56.881
042E0117,旅客检索清空按钮,2024-04-01 12:11:57.077
042E0117,旅客检索清空按钮,2024-04-01 12:11:57.892
042E0115,旅客提取页签检索按钮,2024-04-01 12:12:00.433
042E0146,重打登机牌按钮,2024-04-01 12:12:02.203
042E0146,重打登机牌按钮,2024-04-01 12:12:02.549
040O0200,值机页面加载,2024-04-01 12:12:03.141
040O0211,点击座位图刷新,2024-04-01 12:12:03.642
040O0204,旅客处理按钮,2024-04-01 12:12:05.898
040O0270,旅客详情按钮,2024-04-01 12:12:11.239
042E0121,从其他页面返回检索页刷新,2024-04-01 12:12:32.421
042E0117,旅客检索清空按钮,2024-04-01 12:12:32.676
042E0117,旅客检索清空按钮,2024-04-01 12:12:32.888
042E0117,旅客检索清空按钮,2024-04-01 12:12:33.126
042E0117,旅客检索清空按钮,2024-04-01 12:12:55.079
042E0117,旅客检索清空按钮,2024-04-01 12:12:55.399
042E0117,旅客检索清空按钮,2024-04-01 12:12:58.485
042E0115,旅客提取页签检索按钮,2024-04-01 12:13:00.245
042E0146,重打登机牌按钮,2024-04-01 12:13:01.589
042E0146,重打登机牌按钮,2024-04-01 12:13:01.873
040O0200,值机页面加载,2024-04-01 12:13:05.446
040O0211,点击座位图刷新,2024-04-01 12:13:05.936
040O0204,旅客处理按钮,2024-04-01 12:13:10.821
040O0204,旅客处理按钮,2024-04-01 12:13:11.182
040O0270,旅客详情按钮,2024-04-01 12:13:13.892
040O0280,客票详情按钮,2024-04-01 12:13:18.214
040O0200,值机页面加载,2024-04-01 12:13:53.498
042E0121,从其他页面返回检索页刷新,2024-04-01 12:13:55.443
042E0117,旅客检索清空按钮,2024-04-01 12:13:55.797
042E0115,旅客提取页签检索按钮,2024-04-01 12:13:57.590
042E0146,重打登机牌按钮,2024-04-01 12:14:00.534
042E0146,重打登机牌按钮,2024-04-01 12:14:01.250
042E0106,旅客详情按钮,2024-04-01 12:14:01.797
040O0200,值机页面加载,2024-04-01 12:14:02.917
040O0211,点击座位图刷新,2024-04-01 12:14:03.358
040O0204,旅客处理按钮,2024-04-01 12:14:09.481
042E0121,从其他页面返回检索页刷新,2024-04-01 12:14:26.551
042E0117,旅客检索清空按钮,2024-04-01 12:14:26.804
042E0117,旅客检索清空按钮,2024-04-01 12:14:27.108
01010903,用户注销按钮,2024-04-01 12:14:28.100
01010102,登录按钮-正常登录，登录按钮-需要修改初始密码/密码过期/密码临期，登录按钮-双因素登录,2024-04-01 12:14:51.621
042E0100,旅客检索页面加载,2024-04-01 12:14:53.686
042E0115,旅客提取页签检索按钮,2024-04-01 12:15:16.944
042E0115,旅客提取页签检索按钮,2024-04-01 12:15:23.837
042E0118,序号输入框选中旅客,2024-04-01 12:15:25.172
042E0118,序号输入框选中旅客,2024-04-01 12:15:27.625
040O0200,值机页面加载,2024-04-01 12:15:28.170
040O0211,点击座位图刷新,2024-04-01 12:15:28.953
040O0204,旅客处理按钮,2024-04-01 12:15:40.952
040O0204,旅客处理按钮,2024-04-01 12:15:41.359
042E0121,从其他页面返回检索页刷新,2024-04-01 12:16:10.598
042E0117,旅客检索清空按钮,2024-04-01 12:16:10.981
042E0115,旅客提取页签检索按钮,2024-04-01 12:16:18.986
042E0115,旅客提取页签检索按钮,2024-04-01 12:16:22.050
042E0118,序号输入框选中旅客,2024-04-01 12:16:23.387
042E0118,序号输入框选中旅客,2024-04-01 12:16:25.115
042E0146,重打登机牌按钮,2024-04-01 12:16:25.699
042E0146,重打登机牌按钮,2024-04-01 12:16:26.510
040O0200,值机页面加载,2024-04-01 12:16:27.718
040O0211,点击座位图刷新,2024-04-01 12:16:28.249
040O0204,旅客处理按钮,2024-04-01 12:16:38.744
042E0121,从其他页面返回检索页刷新,2024-04-01 12:16:59.163
042E0117,旅客检索清空按钮,2024-04-01 12:16:59.462
042E0115,旅客提取页签检索按钮,2024-04-01 12:17:04.159
040O0200,值机页面加载,2024-04-01 12:17:06.454
040O0211,点击座位图刷新,2024-04-01 12:17:07.016
040O0204,旅客处理按钮,2024-04-01 12:17:09.896
040O0211,点击座位图刷新,2024-04-01 12:17:10.150
040O0293,航班详情按钮,2024-04-01 12:17:18.325
040O0200,值机页面加载,2024-04-01 12:17:20.201
040O0262,旅客处理-刷新,2024-04-01 12:17:22.101
040O0262,旅客处理-刷新,2024-04-01 12:17:23.093
040O0262,旅客处理-刷新,2024-04-01 12:17:24.134
040O0262,旅客处理-刷新,2024-04-01 12:17:25.109
040O0204,旅客处理按钮,2024-04-01 12:17:26.803
042E0121,从其他页面返回检索页刷新,2024-04-01 12:17:30.732
040O0200,值机页面加载,2024-04-01 12:17:34.694
040O0211,点击座位图刷新,2024-04-01 12:17:35.106
040O0204,旅客处理按钮,2024-04-01 12:17:35.573
040O0233,旅客拉下按钮,2024-04-01 12:17:41.565
042E0100,旅客检索页面加载,2024-04-01 12:17:44.944
042E0102,旅客查询页签检索按钮,2024-04-01 12:17:54.061
042E0118,序号输入框选中旅客,2024-04-01 12:17:57.663
042E0102,旅客查询页签检索按钮,2024-04-01 12:18:02.399
042E0112,列表切换旅客,2024-04-01 12:18:09.562
040O0200,值机页面加载,2024-04-01 12:18:11.016
040O0211,点击座位图刷新,2024-04-01 12:18:11.615
042E0121,从其他页面返回检索页刷新,2024-04-01 12:18:14.177
040O0200,值机页面加载,2024-04-01 12:18:22.265
040O0211,点击座位图刷新,2024-04-01 12:18:22.860
040O0282,旅客升降舱按钮,2024-04-01 12:18:25.880
040T0101,升降舱-确定按钮,2024-04-01 12:18:30.790
040O0200,值机页面加载,2024-04-01 12:18:30.954
040O0204,旅客处理按钮,2024-04-01 12:18:33.078
040O0204,旅客处理按钮,2024-04-01 12:18:36.391
042E0121,从其他页面返回检索页刷新,2024-04-01 12:18:56.499
042E0117,旅客检索清空按钮,2024-04-01 12:18:56.741
nav,,2024-04-01 12:18:58.473
042E0115,旅客提取页签检索按钮,2024-04-01 12:19:02.774
040O0200,值机页面加载,2024-04-01 12:19:05.719
040O0211,点击座位图刷新,2024-04-01 12:19:06.190
042E0100,旅客检索页面加载,2024-04-01 12:19:09.129
042E0102,旅客查询页签检索按钮,2024-04-01 12:19:14.443
042E0102,旅客查询页签检索按钮,2024-04-01 12:19:26.570
040O0200,值机页面加载,2024-04-01 12:19:36.362
040O0211,点击座位图刷新,2024-04-01 12:19:37.000
040O0282,旅客升降舱按钮,2024-04-01 12:19:39.839
040T0101,升降舱-确定按钮,2024-04-01 12:19:43.765
040O0200,值机页面加载,2024-04-01 12:19:43.923
040O0204,旅客处理按钮,2024-04-01 12:19:45.974
nav,,2024-04-01 12:20:08.409
042E0121,从其他页面返回检索页刷新,2024-04-01 12:20:10.132
042E0117,旅客检索清空按钮,2024-04-01 12:20:10.374
042E0117,旅客检索清空按钮,2024-04-01 12:20:10.730
042E0115,旅客提取页签检索按钮,2024-04-01 12:20:14.016
042E0115,旅客提取页签检索按钮,2024-04-01 12:20:17.094
042E0118,序号输入框选中旅客,2024-04-01 12:20:18.429
042E0118,序号输入框选中旅客,2024-04-01 12:20:19.632
042E0146,重打登机牌按钮,2024-04-01 12:20:20.060
042E0146,重打登机牌按钮,2024-04-01 12:20:20.783
042E0112,列表切换旅客,2024-04-01 12:20:24.929
040O0200,值机页面加载,2024-04-01 12:20:25.764
040O0211,点击座位图刷新,2024-04-01 12:20:26.317
040O0204,旅客处理按钮,2024-04-01 12:20:28.645
042E0121,从其他页面返回检索页刷新,2024-04-01 12:20:49.484
042E0117,旅客检索清空按钮,2024-04-01 12:20:49.781
042E0117,旅客检索清空按钮,2024-04-01 12:20:50.100
042E0115,旅客提取页签检索按钮,2024-04-01 12:20:52.906
040O0200,值机页面加载,2024-04-01 12:20:54.903
040O0211,点击座位图刷新,2024-04-01 12:20:55.432
040O0204,旅客处理按钮,2024-04-01 12:21:00.790
040O0204,旅客处理按钮,2024-04-01 12:21:05.034
042E0121,从其他页面返回检索页刷新,2024-04-01 12:21:37.267
042E0117,旅客检索清空按钮,2024-04-01 12:21:37.540
042E0117,旅客检索清空按钮,2024-04-01 12:21:37.846
042E0115,旅客提取页签检索按钮,2024-04-01 12:21:39.341
040O0200,值机页面加载,2024-04-01 12:21:40.869
040O0211,点击座位图刷新,2024-04-01 12:21:41.410
040O0204,旅客处理按钮,2024-04-01 12:21:45.031
040O0282,旅客升降舱按钮,2024-04-01 12:21:49.481
040T0111,旅客升降舱-未值机旅客是否同步接收弹框，“是”按钮,2024-04-01 12:21:54.079
043L0501,旅客升降舱-GS限额按钮,2024-04-01 12:21:56.194
07161201,修改GS限额,2024-04-01 12:22:00.578
040T0111,旅客升降舱-未值机旅客是否同步接收弹框，“是”按钮,2024-04-01 12:22:03.024
040O0200,值机页面加载,2024-04-01 12:22:03.224
040O0204,旅客处理按钮,2024-04-01 12:22:12.984
042E0121,从其他页面返回检索页刷新,2024-04-01 12:22:42.516
042E0117,旅客检索清空按钮,2024-04-01 12:22:42.932
042E0115,旅客提取页签检索按钮,2024-04-01 12:22:48.179
040O0200,值机页面加载,2024-04-01 12:22:52.104
040O0211,点击座位图刷新,2024-04-01 12:22:52.663
040O0293,航班详情按钮,2024-04-01 12:22:55.496
040O0200,值机页面加载,2024-04-01 12:23:00.620
040O0262,旅客处理-刷新,2024-04-01 12:23:01.879
040O0262,旅客处理-刷新,2024-04-01 12:23:02.999
040O0262,旅客处理-刷新,2024-04-01 12:23:04.037
040O0262,旅客处理-刷新,2024-04-01 12:23:05.030
040O0262,旅客处理-刷新,2024-04-01 12:23:05.701
040O0262,旅客处理-刷新,2024-04-01 12:23:07.686
040O0262,旅客处理-刷新,2024-04-01 12:23:08.737
040O0262,旅客处理-刷新,2024-04-01 12:23:09.734
040O0262,旅客处理-刷新,2024-04-01 12:23:10.772
040O0262,旅客处理-刷新,2024-04-01 12:23:11.683
040O0262,旅客处理-刷新,2024-04-01 12:23:12.805
040O0262,旅客处理-刷新,2024-04-01 12:23:13.717
040O0262,旅客处理-刷新,2024-04-01 12:23:14.822
040O0262,旅客处理-刷新,2024-04-01 12:23:15.542
040O0204,旅客处理按钮,2024-04-01 12:23:16.981
040O0293,航班详情按钮,2024-04-01 12:23:37.926
043L0806,GS限额按钮,2024-04-01 12:23:40.271
07161201,修改GS限额,2024-04-01 12:23:43.569
042E0121,从其他页面返回检索页刷新,2024-04-01 12:23:46.622
042E0117,旅客检索清空按钮,2024-04-01 12:23:46.764
042E0117,旅客检索清空按钮,2024-04-01 12:23:47.030
042E0115,旅客提取页签检索按钮,2024-04-01 12:23:49.963
040O0200,值机页面加载,2024-04-01 12:23:52.040
040O0211,点击座位图刷新,2024-04-01 12:23:52.597
040O0282,旅客升降舱按钮,2024-04-01 12:23:55.545
040T0111,旅客升降舱-未值机旅客是否同步接收弹框，“是”按钮,2024-04-01 12:23:59.455
040O0200,值机页面加载,2024-04-01 12:23:59.611
040O0204,旅客处理按钮,2024-04-01 12:24:04.216
040O0204,旅客处理按钮,2024-04-01 12:24:04.319
042E0121,从其他页面返回检索页刷新,2024-04-01 12:24:33.226
042E0117,旅客检索清空按钮,2024-04-01 12:24:33.524
042E0117,旅客检索清空按钮,2024-04-01 12:24:33.880
042E0117,旅客检索清空按钮,2024-04-01 12:24:38.227
042E0115,旅客提取页签检索按钮,2024-04-01 12:24:40.736
040O0200,值机页面加载,2024-04-01 12:24:43.844
040O0211,点击座位图刷新,2024-04-01 12:24:44.443
040O0204,旅客处理按钮,2024-04-01 12:24:46.968
042E0121,从其他页面返回检索页刷新,2024-04-01 12:24:55.435
042E0117,旅客检索清空按钮,2024-04-01 12:24:55.767
042E0117,旅客检索清空按钮,2024-04-01 12:24:56.052
042E0115,旅客提取页签检索按钮,2024-04-01 12:25:03.469
040O0200,值机页面加载,2024-04-01 12:25:06.181
040O0211,点击座位图刷新,2024-04-01 12:25:06.678
040O0262,旅客处理-刷新,2024-04-01 12:25:10.568
040O0262,旅客处理-刷新,2024-04-01 12:25:11.429
040O0262,旅客处理-刷新,2024-04-01 12:25:12.743
040O0262,旅客处理-刷新,2024-04-01 12:25:13.672
040O0262,旅客处理-刷新,2024-04-01 12:25:14.903
040O0262,旅客处理-刷新,2024-04-01 12:25:15.922
040O0262,旅客处理-刷新,2024-04-01 12:25:16.774
040O0262,旅客处理-刷新,2024-04-01 12:25:17.974
040O0262,旅客处理-刷新,2024-04-01 12:25:18.966
040O0204,旅客处理按钮,2024-04-01 12:25:21.672
040O0204,旅客处理按钮,2024-04-01 12:25:29.591
042E0121,从其他页面返回检索页刷新,2024-04-01 12:25:58.405
042E0117,旅客检索清空按钮,2024-04-01 12:25:58.677
042E0117,旅客检索清空按钮,2024-04-01 12:25:58.982
042E0115,旅客提取页签检索按钮,2024-04-01 12:26:07.727
040O0200,值机页面加载,2024-04-01 12:26:09.287
040O0211,点击座位图刷新,2024-04-01 12:26:09.815
040O0204,旅客处理按钮,2024-04-01 12:26:10.500
040O0204,旅客处理按钮,2024-04-01 12:26:13.622
042E0121,从其他页面返回检索页刷新,2024-04-01 12:26:33.937
042E0117,旅客检索清空按钮,2024-04-01 12:26:34.242
042E0115,旅客提取页签检索按钮,2024-04-01 12:26:36.675
040O0200,值机页面加载,2024-04-01 12:26:38.088
040O0211,点击座位图刷新,2024-04-01 12:26:38.680
042E0121,从其他页面返回检索页刷新,2024-04-01 12:26:58.911
042E0117,旅客检索清空按钮,2024-04-01 12:26:59.828
042E0117,旅客检索清空按钮,2024-04-01 12:27:00.024
042E0115,旅客提取页签检索按钮,2024-04-01 12:27:03.835
040O0200,值机页面加载,2024-04-01 12:27:05.542
040O0211,点击座位图刷新,2024-04-01 12:27:06.088
040O0204,旅客处理按钮,2024-04-01 12:27:07.053
040O0204,旅客处理按钮,2024-04-01 12:27:09.461
042E0121,从其他页面返回检索页刷新,2024-04-01 12:27:27.869
042E0117,旅客检索清空按钮,2024-04-01 12:27:28.084
042E0117,旅客检索清空按钮,2024-04-01 12:27:28.372
042E0115,旅客提取页签检索按钮,2024-04-01 12:27:39.833
040O0200,值机页面加载,2024-04-01 12:27:41.254
040O0211,点击座位图刷新,2024-04-01 12:27:41.631
040O0204,旅客处理按钮,2024-04-01 12:27:43.782
040O0204,旅客处理按钮,2024-04-01 12:27:51.544
040O0280,客票详情按钮,2024-04-01 12:27:55.288
040O0200,值机页面加载,2024-04-01 12:27:57.963
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-04-01 12:28:17.223
040O0204,旅客处理按钮,2024-04-01 12:28:23.399
040O0204,旅客处理按钮,2024-04-01 12:28:35.495
040O0204,旅客处理按钮,2024-04-01 12:28:35.870
042E0121,从其他页面返回检索页刷新,2024-04-01 12:29:17.282
042E0117,旅客检索清空按钮,2024-04-01 12:29:17.893
042E0115,旅客提取页签检索按钮,2024-04-01 12:29:23.527
040O0200,值机页面加载,2024-04-01 12:29:25.316
040O0211,点击座位图刷新,2024-04-01 12:29:25.907
040O0204,旅客处理按钮,2024-04-01 12:29:29.575
040O0204,旅客处理按钮,2024-04-01 12:29:34.788
042E0121,从其他页面返回检索页刷新,2024-04-01 12:29:52.962
042E0117,旅客检索清空按钮,2024-04-01 12:29:53.286
042E0115,旅客提取页签检索按钮,2024-04-01 12:29:57.032
042E0117,旅客检索清空按钮,2024-04-01 12:30:07.430
042E0117,旅客检索清空按钮,2024-04-01 12:30:07.683
042E0117,旅客检索清空按钮,2024-04-01 12:30:07.866
042E0115,旅客提取页签检索按钮,2024-04-01 12:30:19.038
042E0146,重打登机牌按钮,2024-04-01 12:30:22.421
042E0146,重打登机牌按钮,2024-04-01 12:30:26.318
040O0200,值机页面加载,2024-04-01 12:30:34.855
040O0211,点击座位图刷新,2024-04-01 12:30:35.397
040O0204,旅客处理按钮,2024-04-01 12:30:41.811
042E0121,从其他页面返回检索页刷新,2024-04-01 12:30:54.401
042E0117,旅客检索清空按钮,2024-04-01 12:30:54.615
042E0117,旅客检索清空按钮,2024-04-01 12:30:54.836
042E0117,旅客检索清空按钮,2024-04-01 12:30:55.029
042E0115,旅客提取页签检索按钮,2024-04-01 12:30:59.207
040O0200,值机页面加载,2024-04-01 12:31:02.169
040O0211,点击座位图刷新,2024-04-01 12:31:02.650
040O0204,旅客处理按钮,2024-04-01 12:31:05.511
040O0238,重打登机牌按钮,2024-04-01 12:31:07.716
040O0238,重打登机牌按钮,2024-04-01 12:31:10.192
042E0121,从其他页面返回检索页刷新,2024-04-01 12:31:27.686
042E0117,旅客检索清空按钮,2024-04-01 12:31:27.939
042E0117,旅客检索清空按钮,2024-04-01 12:31:28.261
042E0115,旅客提取页签检索按钮,2024-04-01 12:31:30.316
040O0200,值机页面加载,2024-04-01 12:31:33.775
040O0211,点击座位图刷新,2024-04-01 12:31:34.391
040O0204,旅客处理按钮,2024-04-01 12:31:37.270
040O0238,重打登机牌按钮,2024-04-01 12:31:39.238
040O0238,重打登机牌按钮,2024-04-01 12:31:39.854
042E0121,从其他页面返回检索页刷新,2024-04-01 12:31:54.450
042E0117,旅客检索清空按钮,2024-04-01 12:31:54.832
042E0115,旅客提取页签检索按钮,2024-04-01 12:31:57.455
040O0200,值机页面加载,2024-04-01 12:32:00.170
040O0211,点击座位图刷新,2024-04-01 12:32:00.657
040O0204,旅客处理按钮,2024-04-01 12:32:02.792
040O0238,重打登机牌按钮,2024-04-01 12:32:10.219
040O0238,重打登机牌按钮,2024-04-01 12:32:10.830
042E0121,从其他页面返回检索页刷新,2024-04-01 12:32:48.794
042E0117,旅客检索清空按钮,2024-04-01 12:32:49.254
042E0115,旅客提取页签检索按钮,2024-04-01 12:32:52.981
040O0200,值机页面加载,2024-04-01 12:32:55.172
040O0211,点击座位图刷新,2024-04-01 12:32:55.647
040O0204,旅客处理按钮,2024-04-01 12:32:58.152
040O0238,重打登机牌按钮,2024-04-01 12:32:59.975
040O0238,重打登机牌按钮,2024-04-01 12:33:00.639
042E0121,从其他页面返回检索页刷新,2024-04-01 12:33:15.022
042E0117,旅客检索清空按钮,2024-04-01 12:33:15.301
042E0115,旅客提取页签检索按钮,2024-04-01 12:33:17.874
040O0200,值机页面加载,2024-04-01 12:33:21.224
040O0211,点击座位图刷新,2024-04-01 12:33:21.704
040O0204,旅客处理按钮,2024-04-01 12:33:25.222
040O0238,重打登机牌按钮,2024-04-01 12:33:26.643
040O0238,重打登机牌按钮,2024-04-01 12:33:27.390
042E0121,从其他页面返回检索页刷新,2024-04-01 12:33:42.580
042E0117,旅客检索清空按钮,2024-04-01 12:33:43.139
042E0115,旅客提取页签检索按钮,2024-04-01 12:33:44.644
040O0200,值机页面加载,2024-04-01 12:33:48.265
040O0211,点击座位图刷新,2024-04-01 12:33:48.751
040O0204,旅客处理按钮,2024-04-01 12:33:50.904
