business_id,business_name,business_time,business_label
040O0204,旅客处理按钮,2024-03-31 09:02:36.086,0
040O0238,重打登机牌按钮,2024-03-31 09:02:57.506,0
040O0238,重打登机牌按钮,2024-03-31 09:02:58.062,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:03:08.243,0
042E0117,旅客检索清空按钮,2024-03-31 09:03:08.624,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:03:14.216,1
042E0115,旅客提取页签检索按钮,2024-03-31 09:03:17.290,1
042E0118,序号输入框选中旅客,2024-03-31 09:03:18.657,0
040O0200,值机页面加载,2024-03-31 09:03:19.201,0
040O0211,点击座位图刷新,2024-03-31 09:03:19.676,0
040O0204,旅客处理按钮,2024-03-31 09:03:27.397,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:03:40.164,0
042E0117,旅客检索清空按钮,2024-03-31 09:03:40.561,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:03:46.820,1
040O0200,值机页面加载,2024-03-31 09:03:48.052,0
040O0211,点击座位图刷新,2024-03-31 09:03:48.473,0
040O0293,航班详情按钮,2024-03-31 09:03:52.289,0
040O0200,值机页面加载,2024-03-31 09:03:53.287,0
040O0282,旅客升降舱按钮,2024-03-31 09:03:54.884,0
040T0111,旅客升降舱-未值机旅客是否同步接收弹框，“是”按钮,2024-03-31 09:03:58.687,0
040O0200,值机页面加载,2024-03-31 09:03:58.904,0
040O0204,旅客处理按钮,2024-03-31 09:04:01.829,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:04:32.560,0
042E0117,旅客检索清空按钮,2024-03-31 09:04:32.724,-1
042E0117,旅客检索清空按钮,2024-03-31 09:04:32.994,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:04:40.181,1
042E0141,客票详情按钮,2024-03-31 09:04:43.428,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:04:44.898,0
040O0200,值机页面加载,2024-03-31 09:04:46.098,0
040O0211,点击座位图刷新,2024-03-31 09:04:46.624,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:04:55.860,0
042E0115,旅客提取页签检索按钮,2024-03-31 09:04:59.642,1
042E0118,序号输入框选中旅客,2024-03-31 09:05:01.250,0
040O0200,值机页面加载,2024-03-31 09:05:02.527,0
040O0211,点击座位图刷新,2024-03-31 09:05:02.970,0
040O0204,旅客处理按钮,2024-03-31 09:05:05.440,0
040O0285,国际证件校验按钮,2024-03-31 09:05:08.209,0
042F0801,国际证件-更新按钮,2024-03-31 09:05:09.869,0
042F0801,国际证件-更新按钮,2024-03-31 09:05:14.616,0
040O0200,值机页面加载,2024-03-31 09:05:18.873,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 09:05:21.416,0
040O0204,旅客处理按钮,2024-03-31 09:05:25.103,0
040O0204,旅客处理按钮,2024-03-31 09:05:35.279,0
040O0204,旅客处理按钮,2024-03-31 09:05:35.549,0
040O0210,切换旅客列表,2024-03-31 09:06:08.159,0
040O0204,旅客处理按钮,2024-03-31 09:06:13.330,0
040O0204,旅客处理按钮,2024-03-31 09:06:13.739,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:06:36.077,0
042E0117,旅客检索清空按钮,2024-03-31 09:06:36.561,-1
162R0300,值机员综合办理统计页面加载,2024-03-31 09:06:38.448,1
162R0501,值机员综合办理-查询按钮,2024-03-31 09:06:40.358,0
01010102,登录按钮-正常登录，登录按钮-需要修改初始密码/密码过期/密码临期，登录按钮-双因素登录,2024-03-31 09:07:01.922,0
042E0100,旅客检索页面加载,2024-03-31 09:07:04.527,0
042E0115,旅客提取页签检索按钮,2024-03-31 09:07:08.222,1
042E0171,国际证件校验按钮,2024-03-31 09:07:11.408,0
042F0817,管理CKIN按钮,2024-03-31 09:07:14.114,0
042F0801,国际证件-更新按钮,2024-03-31 09:07:15.063,0
042F0812,证件校验-校验成功后，是否继续值机处理确定按钮,2024-03-31 09:07:18.350,0
040O0211,点击座位图刷新,2024-03-31 09:07:19.270,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 09:07:22.603,0
040O0204,旅客处理按钮,2024-03-31 09:07:30.313,0
01010915,关闭所有页面,2024-03-31 09:07:35.108,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:07:37.035,1
042E0171,国际证件校验按钮,2024-03-31 09:07:39.103,0
042F0817,管理CKIN按钮,2024-03-31 09:07:41.255,0
042F0801,国际证件-更新按钮,2024-03-31 09:07:41.996,0
042F0812,证件校验-校验成功后，是否继续值机处理确定按钮,2024-03-31 09:07:44.227,0
040O0211,点击座位图刷新,2024-03-31 09:07:44.789,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 09:07:47.438,0
040O0204,旅客处理按钮,2024-03-31 09:07:51.099,0
01010903,用户注销按钮,2024-03-31 09:08:08.221,-1
01010102,登录按钮-正常登录，登录按钮-需要修改初始密码/密码过期/密码临期，登录按钮-双因素登录,2024-03-31 09:08:25.450,0
042E0100,旅客检索页面加载,2024-03-31 09:08:28.368,0
042E0115,旅客提取页签检索按钮,2024-03-31 09:08:33.788,1
042E0171,国际证件校验按钮,2024-03-31 09:08:37.014,0
042F0801,国际证件-更新按钮,2024-03-31 09:08:37.812,0
042F0812,证件校验-校验成功后，是否继续值机处理确定按钮,2024-03-31 09:08:39.963,0
040O0211,点击座位图刷新,2024-03-31 09:08:40.816,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 09:08:42.839,0
040O0204,旅客处理按钮,2024-03-31 09:08:44.582,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 09:08:47.601,0
040O0204,旅客处理按钮,2024-03-31 09:08:49.268,0
040O0204,旅客处理按钮,2024-03-31 09:08:54.530,0
040O0204,旅客处理按钮,2024-03-31 09:08:54.654,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:09:37.620,0
042E0115,旅客提取页签检索按钮,2024-03-31 09:09:39.265,1
042E0118,序号输入框选中旅客,2024-03-31 09:09:40.691,0
042E0171,国际证件校验按钮,2024-03-31 09:09:47.348,0
042F0801,国际证件-更新按钮,2024-03-31 09:09:48.321,0
042F0812,证件校验-校验成功后，是否继续值机处理确定按钮,2024-03-31 09:09:50.379,0
040O0211,点击座位图刷新,2024-03-31 09:09:51.116,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 09:09:54.240,0
040O0204,旅客处理按钮,2024-03-31 09:09:56.056,0
040O0204,旅客处理按钮,2024-03-31 09:10:00.405,0
040O0204,旅客处理按钮,2024-03-31 09:10:00.535,0
042F0800,国际证件校验页面加载,2024-03-31 09:10:29.414,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:10:30.625,0
042E0115,旅客提取页签检索按钮,2024-03-31 09:10:32.329,1
042E0118,序号输入框选中旅客,2024-03-31 09:10:33.790,0
042E0171,国际证件校验按钮,2024-03-31 09:10:38.392,0
042F0801,国际证件-更新按钮,2024-03-31 09:10:39.239,0
042F0812,证件校验-校验成功后，是否继续值机处理确定按钮,2024-03-31 09:10:41.774,0
040O0211,点击座位图刷新,2024-03-31 09:10:42.424,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 09:10:48.037,0
040O0204,旅客处理按钮,2024-03-31 09:10:52.184,0
040O0204,旅客处理按钮,2024-03-31 09:10:56.393,0
040O0204,旅客处理按钮,2024-03-31 09:10:56.797,0
042F0800,国际证件校验页面加载,2024-03-31 09:11:48.398,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:11:49.757,0
042E0117,旅客检索清空按钮,2024-03-31 09:11:50.183,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:11:51.766,1
042E0171,国际证件校验按钮,2024-03-31 09:11:59.653,0
042F0801,国际证件-更新按钮,2024-03-31 09:12:00.405,0
042F0812,证件校验-校验成功后，是否继续值机处理确定按钮,2024-03-31 09:12:02.316,0
040O0211,点击座位图刷新,2024-03-31 09:12:02.851,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 09:12:05.482,0
040O0204,旅客处理按钮,2024-03-31 09:12:08.409,0
040O0204,旅客处理按钮,2024-03-31 09:12:08.720,0
040O0211,点击座位图刷新,2024-03-31 09:12:10.164,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:12:20.495,0
042E0115,旅客提取页签检索按钮,2024-03-31 09:12:22.348,1
042E0118,序号输入框选中旅客,2024-03-31 09:12:23.791,0
040O0200,值机页面加载,2024-03-31 09:12:24.110,0
040O0211,点击座位图刷新,2024-03-31 09:12:24.558,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 09:12:27.113,0
040O0204,旅客处理按钮,2024-03-31 09:12:29.229,0
040O0204,旅客处理按钮,2024-03-31 09:12:29.557,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:12:47.966,0
042E0117,旅客检索清空按钮,2024-03-31 09:12:48.409,-1
042E0117,旅客检索清空按钮,2024-03-31 09:12:48.713,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:12:59.313,1
042E0115,旅客提取页签检索按钮,2024-03-31 09:13:02.016,1
042E0118,序号输入框选中旅客,2024-03-31 09:13:03.321,0
042E0115,旅客提取页签检索按钮,2024-03-31 09:13:04.739,1
042E0118,序号输入框选中旅客,2024-03-31 09:13:06.037,0
040O0200,值机页面加载,2024-03-31 09:13:07.194,0
040O0211,点击座位图刷新,2024-03-31 09:13:07.836,0
040O0204,旅客处理按钮,2024-03-31 09:13:09.886,0
040O0204,旅客处理按钮,2024-03-31 09:13:13.325,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:13:31.719,0
042E0117,旅客检索清空按钮,2024-03-31 09:13:32.032,-1
042E0117,旅客检索清空按钮,2024-03-31 09:13:32.268,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:13:36.223,1
040O0200,值机页面加载,2024-03-31 09:13:37.531,0
040O0211,点击座位图刷新,2024-03-31 09:13:38.122,0
040O0204,旅客处理按钮,2024-03-31 09:13:40.893,0
040O0204,旅客处理按钮,2024-03-31 09:13:46.987,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:14:10.711,0
042E0117,旅客检索清空按钮,2024-03-31 09:14:12.138,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:14:14.272,1
040O0200,值机页面加载,2024-03-31 09:14:15.549,0
040O0211,点击座位图刷新,2024-03-31 09:14:16.003,0
040O0204,旅客处理按钮,2024-03-31 09:14:17.789,0
01010915,关闭所有页面,2024-03-31 09:14:19.404,-1
042E0117,旅客检索清空按钮,2024-03-31 09:14:22.269,-1
042E0117,旅客检索清空按钮,2024-03-31 09:14:22.587,-1
042E0117,旅客检索清空按钮,2024-03-31 09:14:22.860,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:14:28.304,1
040O0200,值机页面加载,2024-03-31 09:14:32.111,0
040O0211,点击座位图刷新,2024-03-31 09:14:32.558,0
040O0204,旅客处理按钮,2024-03-31 09:14:34.348,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:14:42.667,0
042E0117,旅客检索清空按钮,2024-03-31 09:14:43.803,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:14:48.684,1
040O0200,值机页面加载,2024-03-31 09:14:50.282,0
040O0211,点击座位图刷新,2024-03-31 09:14:50.719,0
040O0204,旅客处理按钮,2024-03-31 09:14:54.140,0
040O0210,切换旅客列表,2024-03-31 09:15:13.868,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:15:15.428,0
040O0200,值机页面加载,2024-03-31 09:15:16.122,0
040O0211,点击座位图刷新,2024-03-31 09:15:16.610,0
040O0204,旅客处理按钮,2024-03-31 09:15:19.034,0
01010915,关闭所有页面,2024-03-31 09:15:21.804,-1
042E0117,旅客检索清空按钮,2024-03-31 09:15:37.032,-1
042E0117,旅客检索清空按钮,2024-03-31 09:15:37.323,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:15:39.861,1
040O0200,值机页面加载,2024-03-31 09:15:43.407,0
040O0211,点击座位图刷新,2024-03-31 09:15:43.955,0
040O0204,旅客处理按钮,2024-03-31 09:15:47.755,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:16:07.744,0
042E0117,旅客检索清空按钮,2024-03-31 09:16:08.140,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:16:24.162,1
040O0200,值机页面加载,2024-03-31 09:16:25.321,0
040O0211,点击座位图刷新,2024-03-31 09:16:25.699,0
040O0204,旅客处理按钮,2024-03-31 09:16:27.517,0
040O0204,旅客处理按钮,2024-03-31 09:16:27.629,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:16:39.971,0
042E0117,旅客检索清空按钮,2024-03-31 09:16:40.170,-1
042E0117,旅客检索清空按钮,2024-03-31 09:16:40.376,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:16:42.555,1
040O0200,值机页面加载,2024-03-31 09:16:44.875,0
040O0211,点击座位图刷新,2024-03-31 09:16:45.320,0
040O0204,旅客处理按钮,2024-03-31 09:16:55.662,0
040O0204,旅客处理按钮,2024-03-31 09:16:55.994,0
042E0121,从其他页面返回检索页刷新,2024-03-31 09:17:15.144,0
042E0117,旅客检索清空按钮,2024-03-31 09:17:15.482,-1
042E0117,旅客检索清空按钮,2024-03-31 09:17:15.770,-1
042E0117,旅客检索清空按钮,2024-03-31 09:17:16.045,-1
042E0115,旅客提取页签检索按钮,2024-03-31 09:17:20.313,1
040O0200,值机页面加载,2024-03-31 09:17:22.763,0
040O0211,点击座位图刷新,2024-03-31 09:17:23.232,0
040O0204,旅客处理按钮,2024-03-31 09:17:28.651,0
01010915,关闭所有页面,2024-03-31 09:17:32.779,-1
01010903,用户注销按钮,2024-03-31 09:17:49.225,-1
01010102,登录按钮-正常登录，登录按钮-需要修改初始密码/密码过期/密码临期，登录按钮-双因素登录,2024-03-31 10:02:06.249,0
042E0100,旅客检索页面加载,2024-03-31 10:02:12.127,0
042E0115,旅客提取页签检索按钮,2024-03-31 10:02:13.972,1
040O0200,值机页面加载,2024-03-31 10:02:15.200,0
040O0211,点击座位图刷新,2024-03-31 10:02:15.880,0
040O0204,旅客处理按钮,2024-03-31 10:02:22.302,0
040O0204,旅客处理按钮,2024-03-31 10:02:27.694,0
040O0204,旅客处理按钮,2024-03-31 10:02:27.999,0
042E0121,从其他页面返回检索页刷新,2024-03-31 10:02:37.034,0
042E0117,旅客检索清空按钮,2024-03-31 10:02:37.325,-1
042E0117,旅客检索清空按钮,2024-03-31 10:02:38.060,-1
042E0117,旅客检索清空按钮,2024-03-31 10:02:38.360,-1
042E0117,旅客检索清空按钮,2024-03-31 10:02:38.571,-1
042E0115,旅客提取页签检索按钮,2024-03-31 10:02:41.091,1
040O0200,值机页面加载,2024-03-31 10:02:50.331,0
040O0211,点击座位图刷新,2024-03-31 10:02:50.868,0
040O0204,旅客处理按钮,2024-03-31 10:02:53.850,0
040O0204,旅客处理按钮,2024-03-31 10:02:55.829,0
01010903,用户注销按钮,2024-03-31 10:03:27.846,-1
01010102,登录按钮-正常登录，登录按钮-需要修改初始密码/密码过期/密码临期，登录按钮-双因素登录,2024-03-31 10:03:44.231,0
042E0100,旅客检索页面加载,2024-03-31 10:03:46.265,0
042E0200,新旅客检索页面加载,2024-03-31 10:03:51.281,1
042E0112,列表切换旅客,2024-03-31 10:03:53.550,0
042E0224,减少已选定旅客操作,2024-03-31 10:03:54.438,-1
042E0200,新旅客检索页面加载,2024-03-31 10:03:58.181,1
042E0112,列表切换旅客,2024-03-31 10:04:00.458,0
042E0112,列表切换旅客,2024-03-31 10:04:08.526,0
042E0224,减少已选定旅客操作,2024-03-31 10:04:10.039,-1
042E0212,航班模式检索操作,2024-03-31 10:04:13.564,1
042E0219,航班模式-选中/取消选中旅客操作,2024-03-31 10:04:16.479,1
042E0219,航班模式-选中/取消选中旅客操作,2024-03-31 10:04:22.414,1
042E0219,航班模式-选中/取消选中旅客操作,2024-03-31 10:04:23.248,1
040O0211,点击座位图刷新,2024-03-31 10:04:24.365,0
040O0204,旅客处理按钮,2024-03-31 10:04:30.649,0
040O0238,重打登机牌按钮,2024-03-31 10:05:02.502,0
040O0238,重打登机牌按钮,2024-03-31 10:05:03.026,0
040O0204,旅客处理按钮,2024-03-31 10:05:07.703,0
040O0204,旅客处理按钮,2024-03-31 10:05:07.929,0
040O0204,旅客处理按钮,2024-03-31 10:05:36.310,0
040O0204,旅客处理按钮,2024-03-31 10:05:36.544,0
042E0200,新旅客检索页面加载,2024-03-31 10:05:54.070,1
042E0224,减少已选定旅客操作,2024-03-31 10:05:54.213,-1
042E0201,旅客模式页签切换操作,2024-03-31 10:05:58.344,1
042E0112,列表切换旅客,2024-03-31 10:05:59.800,0
042E0200,新旅客检索页面加载,2024-03-31 10:06:03.393,1
042E0112,列表切换旅客,2024-03-31 10:06:03.814,0
042E0112,列表切换旅客,2024-03-31 10:06:05.643,0
042E0146,重打登机牌按钮,2024-03-31 10:06:06.386,0
042E0112,列表切换旅客,2024-03-31 10:06:06.876,0
040O0211,点击座位图刷新,2024-03-31 10:06:07.882,0
040O0204,旅客处理按钮,2024-03-31 10:06:21.610,0
042E0200,新旅客检索页面加载,2024-03-31 10:07:07.092,1
042E0224,减少已选定旅客操作,2024-03-31 10:07:07.213,-1
042E0112,列表切换旅客,2024-03-31 10:07:07.273,0
042E0200,新旅客检索页面加载,2024-03-31 10:07:14.177,1
042E0112,列表切换旅客,2024-03-31 10:07:14.827,0
040O0211,点击座位图刷新,2024-03-31 10:07:16.190,0
040O0204,旅客处理按钮,2024-03-31 10:07:20.505,0
040O0204,旅客处理按钮,2024-03-31 10:07:20.736,0
040O0204,旅客处理按钮,2024-03-31 10:07:23.579,0
042E0200,新旅客检索页面加载,2024-03-31 10:07:40.596,1
042E0224,减少已选定旅客操作,2024-03-31 10:07:40.710,-1
042E0112,列表切换旅客,2024-03-31 10:07:40.748,0
042E0200,新旅客检索页面加载,2024-03-31 10:07:47.833,1
042E0112,列表切换旅客,2024-03-31 10:07:48.353,0
042E0112,列表切换旅客,2024-03-31 10:07:49.982,0
042E0146,重打登机牌按钮,2024-03-31 10:07:50.204,0
042E0146,重打登机牌按钮,2024-03-31 10:07:50.287,0
040O0211,点击座位图刷新,2024-03-31 10:08:00.105,0
040O0204,旅客处理按钮,2024-03-31 10:08:05.112,0
042E0200,新旅客检索页面加载,2024-03-31 10:08:57.918,1
042E0224,减少已选定旅客操作,2024-03-31 10:08:58.040,-1
042E0112,列表切换旅客,2024-03-31 10:08:58.087,0
042E0200,新旅客检索页面加载,2024-03-31 10:09:03.043,1
042E0112,列表切换旅客,2024-03-31 10:09:03.742,0
040O0211,点击座位图刷新,2024-03-31 10:09:04.953,0
040O0238,重打登机牌按钮,2024-03-31 10:09:06.075,0
040O0238,重打登机牌按钮,2024-03-31 10:09:06.516,0
040O0238,重打登机牌按钮,2024-03-31 10:09:06.753,0
040O0204,旅客处理按钮,2024-03-31 10:09:08.842,0
042E0200,新旅客检索页面加载,2024-03-31 10:09:56.438,1
042E0112,列表切换旅客,2024-03-31 10:09:56.614,0
042E0224,减少已选定旅客操作,2024-03-31 10:09:56.758,-1
042E0200,新旅客检索页面加载,2024-03-31 10:09:57.298,1
042E0112,列表切换旅客,2024-03-31 10:09:57.828,0
042E0112,列表切换旅客,2024-03-31 10:09:58.850,0
042E0146,重打登机牌按钮,2024-03-31 10:09:58.965,0
042E0112,列表切换旅客,2024-03-31 10:09:59.229,0
040O0211,点击座位图刷新,2024-03-31 10:09:59.869,0
040O0204,旅客处理按钮,2024-03-31 10:10:02.503,0
042E0200,新旅客检索页面加载,2024-03-31 10:10:19.395,1
042E0112,列表切换旅客,2024-03-31 10:10:19.574,0
042E0224,减少已选定旅客操作,2024-03-31 10:10:20.442,-1
042E0200,新旅客检索页面加载,2024-03-31 10:10:28.598,1
042E0112,列表切换旅客,2024-03-31 10:10:34.230,0
040O0211,点击座位图刷新,2024-03-31 10:10:39.592,0
040O0204,旅客处理按钮,2024-03-31 10:10:42.872,0
040O0204,旅客处理按钮,2024-03-31 10:10:50.820,0
042E0200,新旅客检索页面加载,2024-03-31 10:11:24.956,1
042E0112,列表切换旅客,2024-03-31 10:11:25.083,0
042E0224,减少已选定旅客操作,2024-03-31 10:11:25.304,-1
042E0200,新旅客检索页面加载,2024-03-31 10:11:29.187,1
042E0112,列表切换旅客,2024-03-31 10:11:29.992,0
040O0211,点击座位图刷新,2024-03-31 10:11:31.092,0
040O0204,旅客处理按钮,2024-03-31 10:11:33.657,0
042E0200,新旅客检索页面加载,2024-03-31 10:11:46.989,1
042E0224,减少已选定旅客操作,2024-03-31 10:11:47.105,-1
042E0112,列表切换旅客,2024-03-31 10:11:47.144,0
042E0200,新旅客检索页面加载,2024-03-31 10:11:49.800,1
042E0112,列表切换旅客,2024-03-31 10:11:50.310,0
040O0211,点击座位图刷新,2024-03-31 10:11:52.406,0
040O0204,旅客处理按钮,2024-03-31 10:11:52.953,0
040O0204,旅客处理按钮,2024-03-31 10:12:03.116,0
040O0204,旅客处理按钮,2024-03-31 10:12:06.471,0
040O0204,旅客处理按钮,2024-03-31 10:12:06.729,0
042E0200,新旅客检索页面加载,2024-03-31 10:12:33.811,1
042E0112,列表切换旅客,2024-03-31 10:12:33.938,0
042E0224,减少已选定旅客操作,2024-03-31 10:12:34.069,-1
042E0200,新旅客检索页面加载,2024-03-31 10:12:40.641,1
042E0112,列表切换旅客,2024-03-31 10:12:48.330,0
042E0200,新旅客检索页面加载,2024-03-31 10:12:49.773,1
042E0112,列表切换旅客,2024-03-31 10:12:52.123,0
040O0211,点击座位图刷新,2024-03-31 10:12:57.338,0
040O0204,旅客处理按钮,2024-03-31 10:13:07.162,0
040O0204,旅客处理按钮,2024-03-31 10:13:11.752,0
040O0204,旅客处理按钮,2024-03-31 10:13:11.856,0
040O0204,旅客处理按钮,2024-03-31 10:13:38.246,0
040O0204,旅客处理按钮,2024-03-31 10:13:38.630,0
042E0200,新旅客检索页面加载,2024-03-31 10:14:01.523,1
042E0224,减少已选定旅客操作,2024-03-31 10:14:01.617,-1
042E0112,列表切换旅客,2024-03-31 10:14:01.678,0
042E0200,新旅客检索页面加载,2024-03-31 10:14:10.676,1
042E0112,列表切换旅客,2024-03-31 10:14:12.248,0
042E0112,列表切换旅客,2024-03-31 10:14:13.230,0
040O0211,点击座位图刷新,2024-03-31 10:14:13.942,0
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-03-31 10:14:21.482,0
040O0204,旅客处理按钮,2024-03-31 10:14:23.867,0
042E0200,新旅客检索页面加载,2024-03-31 10:15:17.231,1
042E0224,减少已选定旅客操作,2024-03-31 10:15:17.330,-1
042E0112,列表切换旅客,2024-03-31 10:15:17.382,0
042E0200,新旅客检索页面加载,2024-03-31 10:15:23.356,1
042E0112,列表切换旅客,2024-03-31 10:15:24.184,0
042E0200,新旅客检索页面加载,2024-03-31 10:15:28.225,1
042E0112,列表切换旅客,2024-03-31 10:15:28.624,0
040O0211,点击座位图刷新,2024-03-31 10:15:30.213,0
040O0238,重打登机牌按钮,2024-03-31 10:15:30.567,0
040O0238,重打登机牌按钮,2024-03-31 10:15:31.311,0
040O0204,旅客处理按钮,2024-03-31 10:15:33.815,0
040O0238,重打登机牌按钮,2024-03-31 10:15:41.831,0
040O0238,重打登机牌按钮,2024-03-31 10:15:42.367,0
042E0200,新旅客检索页面加载,2024-03-31 10:16:02.172,1
042E0112,列表切换旅客,2024-03-31 10:16:02.321,0
042E0224,减少已选定旅客操作,2024-03-31 10:16:04.154,-1
042E0200,新旅客检索页面加载,2024-03-31 10:16:06.234,1
042E0112,列表切换旅客,2024-03-31 10:16:06.731,0
040O0211,点击座位图刷新,2024-03-31 10:16:08.406,0
040O0204,旅客处理按钮,2024-03-31 10:16:09.579,0
040O0204,旅客处理按钮,2024-03-31 10:16:16.839,0
040O0204,旅客处理按钮,2024-03-31 10:16:17.024,0
042E0200,新旅客检索页面加载,2024-03-31 10:16:32.239,1
042E0112,列表切换旅客,2024-03-31 10:16:32.428,0
042E0224,减少已选定旅客操作,2024-03-31 10:16:32.583,-1
042E0200,新旅客检索页面加载,2024-03-31 10:16:33.908,1
042E0112,列表切换旅客,2024-03-31 10:16:36.005,0
040O0211,点击座位图刷新,2024-03-31 10:16:36.817,0
040O0204,旅客处理按钮,2024-03-31 10:16:42.120,0
040O0204,旅客处理按钮,2024-03-31 10:16:46.199,0
040O0204,旅客处理按钮,2024-03-31 10:16:46.293,0
042E0200,新旅客检索页面加载,2024-03-31 10:17:07.854,1
042E0224,减少已选定旅客操作,2024-03-31 10:17:07.946,-1
042E0112,列表切换旅客,2024-03-31 10:17:07.986,0
042E0200,新旅客检索页面加载,2024-03-31 10:17:10.560,1
042E0112,列表切换旅客,2024-03-31 10:17:11.098,0
040O0211,点击座位图刷新,2024-03-31 10:17:12.211,0
040O0204,旅客处理按钮,2024-03-31 10:17:17.707,0
040O0204,旅客处理按钮,2024-03-31 10:17:20.651,0
042E0200,新旅客检索页面加载,2024-03-31 10:17:49.257,1
042E0224,减少已选定旅客操作,2024-03-31 10:17:49.351,-1
042E0112,列表切换旅客,2024-03-31 10:17:49.383,0
042E0200,新旅客检索页面加载,2024-03-31 10:17:50.375,1
042E0200,新旅客检索页面加载,2024-03-31 10:18:22.803,1
042E0112,列表切换旅客,2024-03-31 10:18:35.632,0
040O0211,点击座位图刷新,2024-03-31 10:18:45.151,0
040O0285,国际证件校验按钮,2024-03-31 10:18:47.816,0
042F0801,国际证件-更新按钮,2024-03-31 10:18:49.018,0
042F0802,安全校验弹框确定按钮,2024-03-31 10:18:53.845,0
040O0200,值机页面加载,2024-03-31 10:18:56.878,0
040O0204,旅客处理按钮,2024-03-31 10:18:58.811,0
040O0238,重打登机牌按钮,2024-03-31 10:19:09.198,0
040O0238,重打登机牌按钮,2024-03-31 10:19:09.768,0
040O0238,重打登机牌按钮,2024-03-31 10:19:30.203,0
040O0238,重打登机牌按钮,2024-03-31 10:19:30.807,0
042E0200,新旅客检索页面加载,2024-03-31 10:19:40.883,1
042E0112,列表切换旅客,2024-03-31 10:19:41.107,0
042E0224,减少已选定旅客操作,2024-03-31 10:19:41.308,-1
042E0200,新旅客检索页面加载,2024-03-31 10:19:48.531,1
042E0112,列表切换旅客,2024-03-31 10:19:49.875,0
042E0112,列表切换旅客,2024-03-31 10:19:52.818,0
042E0146,重打登机牌按钮,2024-03-31 10:19:53.054,0
042E0112,列表切换旅客,2024-03-31 10:19:53.232,0
040O0211,点击座位图刷新,2024-03-31 10:19:54.512,0
040O0204,旅客处理按钮,2024-03-31 10:19:56.303,0
042E0200,新旅客检索页面加载,2024-03-31 10:21:14.269,1
042E0224,减少已选定旅客操作,2024-03-31 10:21:14.404,-1
042E0112,列表切换旅客,2024-03-31 10:21:14.450,0
042E0200,新旅客检索页面加载,2024-03-31 10:21:18.846,1
042E0112,列表切换旅客,2024-03-31 10:21:19.348,0
040O0211,点击座位图刷新,2024-03-31 10:21:21.423,0
040O0204,旅客处理按钮,2024-03-31 10:21:25.325,0
042E0200,新旅客检索页面加载,2024-03-31 10:21:28.320,1
042E0112,列表切换旅客,2024-03-31 10:21:28.491,0
042E0224,减少已选定旅客操作,2024-03-31 10:21:31.897,-1
042E0200,新旅客检索页面加载,2024-03-31 10:21:41.594,1
042E0112,列表切换旅客,2024-03-31 10:21:42.147,0
040O0211,点击座位图刷新,2024-03-31 10:21:43.298,0
040O0204,旅客处理按钮,2024-03-31 10:21:45.561,0
042E0200,新旅客检索页面加载,2024-03-31 10:21:58.651,1
042E0112,列表切换旅客,2024-03-31 10:21:58.790,0
042E0224,减少已选定旅客操作,2024-03-31 10:21:59.004,-1
